	0
ENSG00000157978	8.093115229701493
ENSG00000117643	8.326568623272747
ENSG00000162430	10.785227143271303
ENSG00000255054	0.6413080155618398
ENSG00000117640	7.780564889723803
ENSG00000127423	6.251580819884752
ENSG00000182749	9.31263025869442
ENSG00000117632	11.162090307200568
ENSG00000158006	7.9624927583356895
ENSG00000158008	8.447340593515094
ENSG00000158014	8.571545544276209
ENSG00000158022	10.663305389747803
ENSG00000175087	7.510434797780695
ENSG00000197245	6.613236954716332
ENSG00000236782	5.5307894154107
ENSG00000142684	8.512817236925933
ENSG00000142675	7.795853259760037
ENSG00000188782	6.124328135002202
ENSG00000130695	7.195260637233193
ENSG00000142669	11.962337139526802
ENSG00000158062	7.811343375993676
ENSG00000169442	14.619571583868034
ENSG00000176092	8.024585638278273
ENSG00000176083	8.283551423174307
ENSG00000131914	10.65669133862321
ENSG00000117682	7.834154981401319
ENSG00000198830	11.36104813064811
ENSG00000117676	8.234168366272325
ENSG00000117713	9.734737370505297
ENSG00000060642	6.547203024756931
ENSG00000204160	7.588305097946323
ENSG00000175793	14.96425972951369
ENSG00000142751	6.328399076705768
ENSG00000198746	7.1893106844171335
ENSG00000090273	10.25784481177976
ENSG00000131910	10.267149215867104
ENSG00000175707	7.633728955080348
ENSG00000253368	10.233447609076812
ENSG00000158246	9.8808861173004
ENSG00000090020	8.757968223102981
ENSG00000142784	8.966977959965867
ENSG00000186501	7.705169326789004
ENSG00000142765	8.917372079476841
ENSG00000142733	8.613973587380224
ENSG00000142748	12.950920352030098
ENSG00000174950	7.926329925869845
ENSG00000181773	8.531629147557057
ENSG00000158195	9.986094244168854
ENSG00000126705	8.657194956301623
ENSG00000000938	9.754588118337164
ENSG00000126709	15.733905540464098
ENSG00000009780	5.9310316768517914
ENSG00000117758	9.12443691063472
ENSG00000117751	7.7410966433766255
ENSG00000130775	8.577294263897427
ENSG00000117748	8.638676280650918
ENSG00000130768	9.215264268378967
ENSG00000158156	6.147498577941118
ENSG00000158161	7.596493818361553
ENSG00000169403	8.740650876842645
ENSG00000126698	8.517960305283777
ENSG00000130770	10.12159211423877
ENSG00000130766	8.565003707384577
ENSG00000130772	7.229551105592654
ENSG00000204138	7.542107403045325
ENSG00000180198	10.122390421899988
ENSG00000180098	6.705749135738447
ENSG00000120656	7.079331473751322
ENSG00000188060	9.41185350718667
ENSG00000162419	5.512000298444021
ENSG00000198492	8.57334696192194
ENSG00000116329	6.005849144474224
ENSG00000159023	7.842182532253981
ENSG00000253304	8.320969271884401
ENSG00000116350	8.478927354717364
ENSG00000116353	6.224797864269505
ENSG00000060656	9.056850960360348
ENSG00000162510	11.16640805550847
ENSG00000162511	11.49701581691212
ENSG00000162512	11.479576667094038
ENSG00000134644	8.119406175533141
ENSG00000084628	9.735084708422203
ENSG00000060688	7.351077548664514
ENSG00000121766	8.478567405579449
ENSG00000121769	14.808754048393807
ENSG00000168528	11.620773185153615
ENSG00000142910	11.776830417864113
ENSG00000121764	6.254175667806752
ENSG00000162517	9.287446872023162
ENSG00000084636	10.460991606710493
ENSG00000121753	8.959199226666357
ENSG00000134668	9.064631260020915
ENSG00000184007	11.285485475748903
ENSG00000121774	9.259436440915291
ENSG00000121775	7.09207096728263
ENSG00000025800	8.475356024159218
ENSG00000084652	8.540978558173364
ENSG00000160050	9.034241453417637
ENSG00000160051	6.000901402741532
ENSG00000222046	6.675251386050259
ENSG00000160055	6.783674593953204
ENSG00000084623	10.496319900019493
ENSG00000183615	10.967115844001563
ENSG00000182866	10.318667449390533
ENSG00000116478	9.389205441190953
ENSG00000175130	12.275659983253068
ENSG00000162526	7.222070355247179
ENSG00000225828	9.462911199765786
ENSG00000160058	7.744571872336887
ENSG00000254553	2.80959086621287
ENSG00000273274	4.494099027270886
ENSG00000160062	5.388589860786085
ENSG00000176261	6.774725324266466
ENSG00000162521	9.174901350281349
ENSG00000162520	7.277984747299765
ENSG00000162522	11.120452087448479
ENSG00000134684	8.158425839033908
ENSG00000116497	6.796909986013275
ENSG00000160097	9.08625338559683
ENSG00000121905	11.393390457443987
ENSG00000121900	11.497725757183455
ENSG00000116514	9.27103204797266
ENSG00000004455	8.7022732896253
ENSG00000142920	6.453846773749929
ENSG00000116525	7.465386477690262
ENSG00000160094	8.57846028634011
ENSG00000184389	5.770265345280884
ENSG00000134686	9.93425424474308
ENSG00000121903	5.044047547193339
ENSG00000121904	5.41331323076015
ENSG00000176256	10.29920801838728
ENSG00000142698	7.055507917144404
ENSG00000163866	5.846785280321426
ENSG00000189280	9.009548726972257
ENSG00000189433	7.383704292474052
ENSG00000188910	9.297435532930356
ENSG00000187513	9.942444398609037
ENSG00000116544	7.342931689088168
ENSG00000271741	2.016084993271132
ENSG00000243749	7.598424760527719
ENSG00000163867	5.49025704749919
ENSG00000197056	6.596519649402306
ENSG00000116560	9.48048268271606
ENSG00000146463	7.821096877649504
ENSG00000142687	8.580481873354458
ENSG00000020129	11.390706372872774
ENSG00000116819	7.620586410451877
ENSG00000126067	10.333448234307106
ENSG00000142686	7.9316184457716385
ENSG00000092853	6.442996452985739
ENSG00000134698	7.808809677678244
ENSG00000092847	6.779061274448957
ENSG00000126070	6.611699580783222
ENSG00000092850	9.07148256510281
ENSG00000116863	9.895181169374172
ENSG00000171812	9.64677000807888
ENSG00000054116	8.847958192316334
ENSG00000116871	9.307678329856975
ENSG00000054118	8.845462419811248
ENSG00000214193	9.266318057157456
ENSG00000142694	10.862378077167852
ENSG00000196182	9.800533308315124
ENSG00000181817	9.400351166071427
ENSG00000116885	7.334982639727473
ENSG00000116898	10.10219122900591
ENSG00000119535	10.42014833065556
ENSG00000163873	8.857195641581109
ENSG00000163874	9.814422246566794
ENSG00000163875	10.406465003700887
ENSG00000163877	9.121647973901348
ENSG00000163879	9.321522643060636
ENSG00000134697	10.450692755373971
ENSG00000169218	9.048886974970523
ENSG00000116922	9.28926869648095
ENSG00000134690	10.799534292673403
ENSG00000183317	5.833396134163228
ENSG00000185090	8.537147997468544
ENSG00000196449	10.136159906639305
ENSG00000197982	9.962292657222955
ENSG00000188786	8.089600997819986
ENSG00000204084	9.257473367954367
ENSG00000183431	11.243344303866518
ENSG00000183386	9.96157181768556
ENSG00000183520	10.23310024975285
ENSG00000185668	7.727066008837875
ENSG00000116954	7.734032139564931
ENSG00000214114	8.742809362352592
ENSG00000274944	3.8042953119215355
ENSG00000131233	4.4202128906107845
ENSG00000158315	7.282637491768881
ENSG00000174574	10.317767477955732
ENSG00000168653	13.49800528877425
ENSG00000127603	8.60324482430246
ENSG00000183682	9.356417026788012
ENSG00000090621	11.811506095625676
ENSG00000163909	9.731692947132354
ENSG00000116981	5.9235024926360715
ENSG00000116983	9.16045348519782
ENSG00000084072	9.170946543189347
ENSG00000116985	8.94166130549464
ENSG00000198754	7.5576551547254205
ENSG00000043514	11.73280150276928
ENSG00000116990	13.16843714688712
ENSG00000168389	9.876962544246089
ENSG00000131236	13.389844999905897
ENSG00000131238	12.212197160838533
ENSG00000117000	8.436071587213561
ENSG00000188800	9.224001674198105
ENSG00000084073	10.312262949269527
ENSG00000049089	12.54358067236853
ENSG00000084070	10.13726046538088
ENSG00000187801	7.184943780443234
ENSG00000187815	7.048198260969465
ENSG00000164002	7.820373132657093
ENSG00000117010	5.4925477127973705
ENSG00000117016	8.401941094329615
ENSG00000066136	8.289286434173299
ENSG00000117013	10.673425252854752
ENSG00000179862	13.121398647414203
ENSG00000171793	8.618171369041306
ENSG00000171790	7.0650121504369485
ENSG00000010803	8.187623234488836
ENSG00000204060	9.173721530964082
ENSG00000127129	10.821110307653967
ENSG00000127124	7.782679120551393
ENSG00000044012	10.926570053348831
ENSG00000197273	13.064060419066763
ENSG00000198815	8.674887583054847
ENSG00000177181	7.122030680787841
ENSG00000066185	7.427103287152841
ENSG00000127125	9.101196397464644
ENSG00000186409	5.286956706876325
ENSG00000171960	9.61137002225398
ENSG00000065978	13.943025230634497
ENSG00000164007	8.722405483188092
ENSG00000117385	9.017216018279862
ENSG00000164008	7.021328308145665
ENSG00000274386	4.037051723714794
ENSG00000177868	9.383399457139106
ENSG00000164010	6.848715706034119
ENSG00000164011	7.405220928821
ENSG00000117394	13.325709903503164
ENSG00000186973	9.73537749940306
ENSG00000117395	9.634028356280652
ENSG00000243710	6.863481097219663
ENSG00000179178	9.984135021323215
ENSG00000253313	8.710150829506913
ENSG00000066056	7.768894199417925
ENSG00000117400	8.915187041869117
ENSG00000117399	9.858143277214415
ENSG00000066322	9.803969636872965
ENSG00000159479	8.424562843643297
ENSG00000198198	6.357355309730911
ENSG00000178922	6.854317826041189
ENSG00000142949	10.60329106277845
ENSG00000066135	7.784081820398502
ENSG00000126091	7.211776049763137
ENSG00000117407	8.153108975267692
ENSG00000117408	7.852903956171774
ENSG00000132768	7.853998616829123
ENSG00000117410	10.390321320993332
ENSG00000117411	9.12143720659837
ENSG00000159214	6.891970285807674
ENSG00000196517	9.049217402831138
ENSG00000171872	6.9968344158313736
ENSG00000178028	7.518062975652524
ENSG00000117419	9.251106596286302
ENSG00000187147	7.858147209918784
ENSG00000126106	7.482358325284616
ENSG00000198520	9.272164961797685
ENSG00000142945	8.40981519582048
ENSG00000142937	12.932725415158838
ENSG00000142959	8.546896762916887
ENSG00000173846	8.304693557471008
ENSG00000188396	7.431375659346937
ENSG00000222009	7.112299154667061
ENSG00000117425	10.8242569865649
ENSG00000070785	7.456893065610499
ENSG00000126107	7.860075743099286
ENSG00000126088	9.095659699186424
ENSG00000162415	5.97408450649142
ENSG00000186603	8.798185163580332
ENSG00000132781	6.607825621579478
ENSG00000132773	7.164355962205836
ENSG00000070759	7.532284975403039
ENSG00000280670	6.991731636431711
ENSG00000132763	6.1555630656531
ENSG00000117450	13.358968651669565
ENSG00000117448	9.410319163252394
ENSG00000132780	9.650714662054074
ENSG00000159588	9.253847484987404
ENSG00000159592	8.111109278457006
ENSG00000159596	7.944872355983834
ENSG00000197429	6.171657869648518
ENSG00000086015	8.305091688672633
ENSG00000117461	8.85785889776016
ENSG00000278139	1.1115433660736285
ENSG00000117472	12.366795666951157
ENSG00000250719	9.3405177626933
ENSG00000085998	8.397842961000334
ENSG00000171357	5.885588554142037
ENSG00000085999	7.430896808372829
ENSG00000132128	9.380638158735925
ENSG00000173660	11.15357255981916
ENSG00000117481	7.631540867341486
ENSG00000117480	9.74279663096554
ENSG00000197587	7.147067349648579
ENSG00000162456	5.1827593632713
ENSG00000079277	7.442114122419225
ENSG00000142961	6.319648946491514
ENSG00000123472	7.420248548379011
ENSG00000186118	9.714588975599154
ENSG00000159658	8.96344647613986
ENSG00000142973	10.916373378085202
ENSG00000187048	10.042210788848466
ENSG00000186377	11.191749800513222
ENSG00000186160	12.467308124789348
ENSG00000162365	8.28788239225435
ENSG00000162366	12.317752000233433
ENSG00000162367	8.126902976140085
ENSG00000123473	6.3804990861667665
ENSG00000162368	10.062661231942329
ENSG00000186790	6.5762374440108555
ENSG00000186564	6.615867085487353
ENSG00000269113	8.512060694622797
ENSG00000117834	7.099225594460656
ENSG00000132122	7.661778097771987
ENSG00000186094	4.157129739602572
ENSG00000162373	10.522447700165035
ENSG00000162374	7.643408304548618
ENSG00000142700	6.685120327910104
ENSG00000185104	7.4135004151033765
ENSG00000123080	9.66421948950665
ENSG00000204006	6.718361626138354
ENSG00000123091	9.722394203447372
ENSG00000085831	8.963590320612017
ENSG00000085832	7.805696695665476
ENSG00000117859	7.972564314307203
ENSG00000078618	9.041478026990898
ENSG00000169213	8.159340550309539
ENSG00000117862	9.028619786195105
ENSG00000198841	8.028127677975137
ENSG00000134717	8.205987203815745
ENSG00000157077	7.672070031446261
ENSG00000154222	7.646517987440189
ENSG00000085840	8.925281825048339
ENSG00000134748	9.47014199027208
ENSG00000134744	6.779410633813941
ENSG00000116157	9.59609275866894
ENSG00000182183	5.480126362341326
ENSG00000162377	9.537021031247725
ENSG00000162378	8.720889291776519
ENSG00000203995	8.459309243025706
ENSG00000121310	9.173427297348619
ENSG00000116171	9.650640259507929
ENSG00000174348	9.98762922034694
ENSG00000162383	8.884181699705676
ENSG00000157184	7.768889789792236
ENSG00000162384	8.17299570175626
ENSG00000162385	9.395101994979258
ENSG00000157193	8.677719641641009
ENSG00000143006	8.034246925696682
ENSG00000174332	7.873967270731233
ENSG00000058804	8.618898605344611
ENSG00000058799	9.09393851833506
ENSG00000211452	11.264851940059215
ENSG00000081870	7.463533804047907
ENSG00000116212	8.507347948830143
ENSG00000203985	9.178301419720205
ENSG00000116209	9.194094448670205
ENSG00000116205	6.416688079785762
ENSG00000256407	1.6594257154676704
ENSG00000157211	2.2115343497107696
ENSG00000215883	4.9378639792129215
ENSG00000116221	9.776243421689774
ENSG00000157216	8.952903908157976
ENSG00000162390	6.801061320092923
ENSG00000162391	9.997369445246015
ENSG00000184313	8.383704292474052
ENSG00000271723	1.8663498688428315
ENSG00000243725	7.03342300153745
ENSG00000162396	6.657273767656831
ENSG00000006555	8.373300196608389
ENSG00000162398	6.167719198601074
ENSG00000116133	12.628777755492404
ENSG00000143001	7.218795433360932
ENSG00000162399	7.766861744266198
ENSG00000169174	8.664824227498086
ENSG00000162402	7.758477866314122
ENSG00000162407	11.153295944811632
ENSG00000162409	7.977678021918208
ENSG00000187889	6.150076515383231
ENSG00000157131	9.89216940627734
ENSG00000021852	10.302074774034136
ENSG00000173406	7.8991454469185305
ENSG00000162600	8.23525098735981
ENSG00000184292	12.899168076134323
ENSG00000162601	8.083809447520903
ENSG00000177606	12.580007150056955
ENSG00000172456	8.511783926889647
ENSG00000134709	8.791203697704317
ENSG00000134716	10.827932015933822
ENSG00000162598	6.948367231584678
ENSG00000162599	8.735980631743281
ENSG00000162604	8.879858947495135
ENSG00000132849	9.032517887303902
ENSG00000240563	10.753001285787542
ENSG00000132854	9.107672633342556
ENSG00000162607	9.110480539229524
ENSG00000116641	7.216421691261792
ENSG00000132855	10.51630538314654
ENSG00000125703	6.490088723943468
ENSG00000187140	8.690950383889577
ENSG00000088035	6.43149139644262
ENSG00000142856	5.93981122507565
ENSG00000203965	5.365060731657195
ENSG00000079739	10.863223614347962
ENSG00000185483	7.742662833067941
ENSG00000177414	6.700439718141092
ENSG00000158966	7.6421108094574945
ENSG00000162437	7.191329673971919
ENSG00000162434	9.190192187761202
ENSG00000162433	8.703353946300297
ENSG00000116675	8.260816858431614
ENSG00000213625	9.498551336873483
ENSG00000116678	9.040561686677743
ENSG00000184588	8.490904698648109
ENSG00000118473	6.974169165351275
ENSG00000152760	8.432974495947027
ENSG00000172410	11.484908607771496
ENSG00000152763	6.812125921820288
ENSG00000198160	7.634851128585183
ENSG00000116704	7.552252952148706
ENSG00000203963	4.582720273799108
ENSG00000162594	4.823418928158185
ENSG00000081985	7.472276461025094
ENSG00000142864	8.942170015672435
ENSG00000116717	10.253852078826627
ENSG00000172380	9.46555061045348
ENSG00000162595	11.147036948604773
ENSG00000116729	10.48148394052848
ENSG00000116745	9.921711435570804
ENSG00000024526	7.1812964731983895
ENSG00000033122	5.6415460290875235
ENSG00000066557	7.271235546854224
ENSG00000116754	8.752946981282248
ENSG00000118454	7.488464483447872
ENSG00000197568	8.159548510931383
ENSG00000116761	11.584548721874045
ENSG00000050628	8.721432426698092
ENSG00000132485	8.690170821671739
ENSG00000172260	6.829696812833895
ENSG00000162620	5.113533819591914
ENSG00000254685	6.66678513854781
ENSG00000259030	4.0117540624366566
ENSG00000116783	6.270715807874262
ENSG00000162621	7.4025482427345475
ENSG00000178965	6.93618095813742
ENSG00000116791	9.746161912580217
ENSG00000162623	6.986295563146652
ENSG00000162624	7.667277644889748
ENSG00000137968	8.339316834319915
ENSG00000117054	8.572136441474017
ENSG00000137955	8.37838533572538
ENSG00000057468	4.328639592156204
ENSG00000154007	8.076815597050832
ENSG00000184005	6.3409938590044295
ENSG00000117069	8.187700644879103
ENSG00000142892	7.768132991166486
ENSG00000154027	8.270528942380718
ENSG00000036549	7.5043270624504785
ENSG00000077254	7.868958099221383
ENSG00000180488	6.589845736649804
ENSG00000162614	9.401946123976536
ENSG00000162613	8.457007719375557
ENSG00000162616	9.139551352398794
ENSG00000137960	8.44335170244506
ENSG00000122420	7.758889432720965
ENSG00000137959	10.014162468373573
ENSG00000137965	10.195987688934217
ENSG00000162618	9.093220743872354
ENSG00000117114	8.910195051322603
ENSG00000137941	7.014578464922892
ENSG00000142875	10.630650644114905
ENSG00000203943	7.1727227455812
ENSG00000137976	9.71242760800918
ENSG00000117133	10.307604268149179
ENSG00000174021	12.510956292356928
ENSG00000122432	5.152882404468513
ENSG00000117151	8.079095686805971
ENSG00000117155	8.154127584699705
ENSG00000171517	8.941581872097375
